designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,bp_rp,bp_g,g_rp,l,b,distance
Gaia DR2 3451179708955853184,88.0194697526905,0.052011572160789,32.4845858177799,0.042187125021949,0.357545379783702,0.048089534214224,7.434994,0.9297771,0.3751812,0.5545959,177.670918224524,3.01612799205301,5.01522415674086
Gaia DR2 3451180357501636352,88.0397099092107,0.072265716795649,32.4753527847941,0.063324161116571,0.576684642718477,0.069754299357976,8.26737,1.1457,0.4414749,0.7042246,177.687564370702,3.02615056113693,5.01524679907135
Gaia DR2 3451194071321601920,88.0422600348252,0.395079493283507,32.6315228051171,0.342836652765063,1.78737342848389,0.429444045149359,4.162064,2.776901,1.362644,1.414257,177.553904413758,3.10726680991108,5.01877536695924
Gaia DR2 3451205611899943808,88.1285535360937,0.052300034092926,32.6241900173006,0.047801118896405,0.288281607950798,0.062298074919957,4.627456,1.724409,0.8276987,0.8967104,177.597146719313,3.16618376514568,5.01903547581859
Gaia DR2 3451194135747321728,88.0173407838411,0.198297430884185,32.6202637151432,0.187162476184645,0.007968321019966,0.227969785544765,0.03495341,1.191814,0.4502735,0.7415409,177.552951021591,3.08346924885245,5.02188332025528
Gaia DR2 3451201355590729728,88.1749369162597,0.338610681823879,32.5423248088658,0.236184553552559,-0.04954808388219,0.409630910301681,-0.1209579,1.314064,0.2931023,1.020962,177.687666041705,3.15840003328816,5.02257569400536
Gaia DR2 3451180052551203584,87.9824749583534,13.2591045330394,32.5258594574215,10.6700436772606,NaN,NaN,NaN,0.9344406,-0.4685745,1.403015,177.619447217284,3.01021495071827,5.02390687175639
Gaia DR2 3451193689070322816,87.9821073541756,0.348054989765728,32.5792779920997,0.307456092560375,-0.242903034797399,0.351420371884648,-0.6912037,1.322021,0.4580612,0.8639603,177.57321320922,3.03708500724663,5.02405818552741
Gaia DR2 3451193384129551488,87.9796759495587,2.30853540722065,32.5719915122679,2.03823290348422,NaN,NaN,NaN,NaN,NaN,NaN,177.578455971374,3.03161863347937,5.02425552711138
Gaia DR2 3451177784806505728,88.1666177672688,0.619657467968385,32.5178076580067,0.553447171967932,0.466052993048921,0.683035441053119,0.6823262,1.781857,0.5359688,1.245888,177.705278402392,3.13993311381192,5.02627726817854
Gaia DR2 3451193384129296128,87.9773525591403,2.02982640927139,32.5599120546063,1.61930498453761,NaN,NaN,NaN,0.7240677,-0.4652996,1.189367,177.587878902096,3.0237953667841,5.02820204919344
Gaia DR2 3451205616194520832,88.1276133507719,0.496879802341391,32.624871629475,0.765527834520077,1.56258345753543,1.03327083945151,1.512269,1.277311,0.1649799,1.112331,177.59615629779,3.16584661520058,5.02927261136617
Gaia DR2 3451205577540209024,88.1239601875771,0.176184854167134,32.6266384301775,0.129406250929804,0.44726912924948,0.18069143100566,2.47532,1.247957,0.5414371,0.7065201,177.593069120365,3.16408984369855,5.02968084336664
Gaia DR2 3451194067034431104,88.0495069379568,0.415159743132966,32.6336949470698,0.372428025221193,0.995506371561189,0.45314864215196,2.196865,2.108042,0.8099613,1.29808,177.555131524306,3.11362784799968,5.03005907204607
Gaia DR2 3451178953037764352,88.0209568315313,0.361280991749187,32.4833678269558,0.318812110595303,0.607312880297467,0.344960352903645,1.76053,2.051216,0.9191589,1.132057,177.672606801783,3.01659022095829,5.03286717055171
Gaia DR2 3451179979534536576,87.9892764809634,0.091208817758192,32.5124878845163,0.077164583894789,0.737756990644522,0.082360448567834,8.957662,1.281929,0.5525055,0.7294235,177.633898283184,3.00836215868609,5.03451174467963
Gaia DR2 3451194140041115776,88.0179991084757,0.732346689379856,32.6209435536316,0.684187417283068,1.60600509656675,0.812892427142158,1.975667,0.8993454,-0.007930756,0.9072762,177.552646371363,3.08429210050116,5.03512053435529
Gaia DR2 3451201355587002752,88.1746024701318,0.512387564934118,32.5387302733365,0.455703037737584,1.60354770595063,0.873967033848413,1.834792,1.375143,0.3818169,0.9933262,177.690627027572,3.15633621718704,5.03801007162423
Gaia DR2 3451177613007890176,88.1277665370831,0.590713316097042,32.4810183548165,0.54827512402763,-1.01658590300869,0.622150533958379,-1.633987,1.162893,0.1660938,0.9967995,177.720411001129,3.09304163352459,5.03896087708129
Gaia DR2 3451205611899941760,88.1312999223099,0.306272834202094,32.6231161117697,0.267626879850499,0.235218974227377,0.324417323545824,0.7250506,1.528448,0.4974728,1.030975,177.599247996543,3.16763351052802,5.03937134697739
Gaia DR2 3451204722841322624,88.1595195882911,0.251296780102696,32.599405002871,0.222176240939455,0.149758618462038,0.274982695531019,0.544611,1.080984,0.06090546,1.020079,177.63178435911,3.17611234959422,5.03987069812843
Gaia DR2 3451180155629913344,88.05935236292,1.42689110404105,32.4702280259042,1.24435329085622,NaN,NaN,NaN,1.207706,-0.1350708,1.342777,177.700408584265,3.03782782339141,5.04042280874188
Gaia DR2 3451177643070905984,88.1418268643206,0.15284665008764,32.4895893991775,0.140713571485725,0.436198162594806,0.156745677150788,2.78284,1.13839,0.4489994,0.6893902,177.719032219418,3.10760988560272,5.04119853536526
Gaia DR2 3451193384131009536,87.977796317386,0.101871351590488,32.5652092442275,0.092284659161125,1.96419882148496,0.103138902757543,19.04421,1.993526,0.9679127,1.025614,177.583500146358,3.02680867046526,5.04201963399638
Gaia DR2 3451205753637231104,88.0913326375844,0.040763870617952,32.6360987002711,0.033378492163631,0.621905326342253,0.043081741892812,14.43547,0.9647579,0.3916779,0.5730801,177.570950708871,3.14520151971104,5.04302972231862
Gaia DR2 3451193693364590592,87.9854930048931,3.96711052338436,32.5875848654869,3.85059673815664,NaN,NaN,NaN,NaN,NaN,NaN,177.567498985979,3.04376198224211,5.04538766392558
Gaia DR2 3451204791562388992,88.1482307360314,1.44007817946358,32.6114430806664,0.923944123519336,-1.26892697256495,1.52021062732121,-0.8347047,NaN,NaN,NaN,177.616564258822,3.17401240908228,5.04716551891216
Gaia DR2 3451180357505053696,88.0440734053907,0.063655659486882,32.4733972364425,0.05593212957489,0.287341801920663,0.061831541750843,4.647172,1.044147,0.4255047,0.6186419,177.691122787545,3.02832961278412,5.04854775266076
Gaia DR2 3451204722841322752,88.1612913148014,0.690970022107139,32.597347369765,0.576280402986156,-0.047348327711438,0.859410067395878,-0.05509399,1.342043,0.3587704,0.9832726,177.634318465207,3.17635688191783,5.04865482935818
Gaia DR2 3451194071325688192,88.0385832579175,0.074830838539245,32.6308645345194,0.059730007029397,0.040278346541078,0.077946766402687,0.5167418,0.6252136,0.1913748,0.4338388,177.552898694805,3.10426469383681,5.04919083792818
Gaia DR2 3451204791564545664,88.1498826328721,0.105330422827939,32.6101137284412,0.088081655050935,0.734371331402985,0.112794033364415,6.510728,1.399542,0.6266117,0.7729301,177.618418212481,3.1745385082814,5.05313664628564
Gaia DR2 3451177746150553088,88.1498130966438,0.606314928084815,32.4958315440307,0.56422880821618,0.043834334201239,0.611488031978838,0.0716847,1.289612,0.3155346,0.9740772,177.71706183777,3.11658028108197,5.0537031300265
Gaia DR2 3451177784806512128,88.1636624993389,4.48453468564045,32.5118030131197,3.85542631289283,NaN,NaN,NaN,NaN,NaN,NaN,177.709198802496,3.1347424963312,5.05709234636427
Gaia DR2 3451193689070352256,87.9850630880076,0.072276961514467,32.5873608399004,0.068591449286942,0.677624411127729,0.080193114495001,8.449907,1.273189,0.5370369,0.7361517,177.567507969412,3.04333616386652,5.05972084316028
Gaia DR2 3451205787996962048,88.1188254933773,1.08943491275082,32.6294807477177,1.04831801225274,1.69661818335761,1.42268986199463,1.192543,1.795601,0.449194,1.346407,177.58841998483,3.16180284271661,5.06498367106824
Gaia DR2 3451205547476649088,88.1352074081151,0.725711390252641,32.6213924761635,0.602253094080514,1.15894587516006,0.653138924280355,1.774425,0.8861256,-0.3079586,1.194084,177.602406585217,3.16959711629854,5.06661350123033
Gaia DR2 3451205787996965376,88.1058342482147,0.409807640546418,32.6337393899236,0.350362789057833,0.660937800838115,0.426277609529201,1.550487,1.207005,0.2645931,0.9424114,177.579188822956,3.15453111787591,5.06770008044066
Gaia DR2 3451193276753366144,87.9769125460971,0.042351336221885,32.5429824290149,0.03782347157508,0.977137158229312,0.038521914664078,25.36575,0.5196028,0.1914968,0.3281059,177.602292464193,3.01487486215821,5.06943332231573
Gaia DR2 3451204722845071104,88.1646796028878,0.400672496148884,32.5931821309417,0.260498528834094,-0.14957594598453,0.432570462704467,-0.345784,1.30197,0.486021,0.8159485,177.639363549275,3.17670811390369,5.07162025774767
Gaia DR2 3451194238826544384,88.0293601417605,0.098524962345872,32.6276360903937,0.094076891835538,0.620630330536255,0.110112824598429,5.636313,1.333658,0.5755234,0.7581348,177.551736276487,3.09593345025394,5.07186195916214
Gaia DR2 3451194067027862784,88.035936282402,0.094795003256923,32.6303286950666,0.084635964176394,0.566819409606009,0.098502621912797,5.754359,1.298939,0.5559349,0.7430038,177.552228039096,3.10207199083333,5.07198138494929
Gaia DR2 3451204516686643840,88.169524793428,0.065804311815191,32.5846779857449,0.053676383917327,0.398555215088742,0.068033580978685,5.858213,0.8946562,0.3400593,0.5545969,177.648778290583,3.1759201963995,5.07630647806349
Gaia DR2 3451177750448199296,88.154540032674,0.923457399869576,32.4998494209616,0.81305540956973,0.09597840661566,0.641818372658846,0.1495414,1.359268,0.5345879,0.8246803,177.715616066863,3.12205325754817,5.07703625807932
Gaia DR2 3451180361790668032,88.0352911126168,0.040568333654542,32.4758097257095,0.033447723867527,0.677701022413445,0.039130281121611,17.31909,0.8634281,0.3469,0.5165281,177.685275150951,3.02317075359947,5.07729742929993
Gaia DR2 3451177784810232192,88.1593821146674,0.038068047445491,32.5053361458581,0.033390868941756,0.479662995688599,0.040049269333903,11.97682,1.052583,0.4383965,0.6141863,177.712950979746,3.12835395525814,5.07739368968216
Gaia DR2 3451204787266210560,88.1487142541875,0.393655580367733,32.6117529180802,0.326748614349387,0.111317799190348,0.437535177823738,0.2544202,1.639219,0.6519833,0.987236,177.616503406933,3.17452053443576,5.07765948987612
Gaia DR2 3451178953041396224,88.0240901642139,0.302419815064167,32.4807475893236,0.271376774028935,0.816605881609407,0.300669725328873,2.715956,1.926945,0.6988049,1.22814,177.676211197455,3.01753691288316,5.07969382715648
Gaia DR2 3451177780510302464,88.1639665326151,0.128031816958183,32.5114459526701,0.117808404547816,0.295847524052879,0.142915781694658,2.070083,1.185404,0.4169273,0.7684765,177.70963719576,3.13478264570198,5.08099952762511
Gaia DR2 3451177784806521856,88.1589165462028,0.065467269723037,32.5046238033089,0.058562471089012,0.74544992692281,0.071117689124866,10.48192,1.091331,0.3944359,0.6968946,177.713366801938,3.12765452643865,5.08224552898674
Gaia DR2 3451179979534527360,87.9907287105799,0.164376901433458,32.5087554455306,0.144430454479503,-0.000682540180755,0.149150108396992,-0.004576196,1.185331,0.4874783,0.6978531,177.637740687856,3.00752105420877,5.0836275059217
Gaia DR2 3451179983833765760,87.9886182284992,0.130241266282728,32.5118006991379,0.110094438098376,0.611329523724292,0.116727728089786,5.237226,1.692804,0.7986698,0.8941345,177.634208654314,3.0075349446065,5.08362987723818
Gaia DR2 3451179708953352064,88.0143716924469,1.14756893283914,32.4863309984265,0.96283349676043,1.50663239016231,1.22266833722866,1.232249,1.789597,0.2383041,1.551292,177.667226017156,3.0133094775246,5.08498635576047
Gaia DR2 3451217539025376512,88.058996363373,0.88998821527189,32.6364878459894,0.729731681152692,-0.366423620865833,0.865261556086625,-0.4234831,0.285326,-0.9896603,1.274986,177.556781971978,3.12193113311161,5.08687888364683
Gaia DR2 3451179983829916800,87.9943741601289,0.412721113776881,32.5039166903613,0.365744510648596,-0.008718800485087,0.406752183341006,-0.02143517,1.547537,0.6415901,0.9059467,177.643478234468,3.00771133472879,5.08964236370914
Gaia DR2 3451217539026978048,88.0597366692359,0.133176316716843,32.6366442763011,0.117919820414262,0.616216626277715,0.142692513175825,4.318493,1.565248,0.717804,0.8474445,177.556963730608,3.12254772208922,5.08978102069022
Gaia DR2 3451180361787033600,88.0398646362725,0.416191584426035,32.4739569011787,0.375512048981207,0.219298431832214,0.429496860783695,0.5105938,1.327707,0.4043655,0.9233418,177.688835073777,3.02555445492097,5.09028633537545
Gaia DR2 3451204413605601024,88.1746202525794,1.34921963203959,32.5718513687366,1.20135942385007,0.356520644605491,1.15167531417933,0.309567,1.286547,-0.1246357,1.411182,177.662032964692,3.17312546086782,5.09215667372633
Gaia DR2 3451201351290838016,88.1767368742657,0.407136715057538,32.5455032427284,0.310186293543379,-0.144154900896824,0.437076739843886,-0.329816,1.736786,0.6128826,1.123903,177.685691037765,3.16131824092885,5.0924412960993
Gaia DR2 3451201355590732800,88.1752558232597,0.043764155233291,32.5362601318945,0.033624795611212,0.325163932018735,0.046559772269491,6.983796,1.811717,0.8820553,0.9296618,177.693039500068,3.15555994484475,5.09774716006358
Gaia DR2 3451177299473935104,88.1079989727953,0.400348643151209,32.4722738484977,0.34522435944003,0.650056765150759,0.359636248254779,1.80754,2.203581,1.071318,1.132263,177.719491967336,3.07423426079414,5.09941390632284
Gaia DR2 3451193723430132096,87.9919495812635,0.421801104987565,32.5994411257074,0.397243940367138,-0.14740309515533,0.474946176508248,-0.3103575,1.437651,0.4763985,0.9612522,177.560038453074,3.05446991108052,5.10065924238229
Gaia DR2 3451204516684443648,88.1722434488342,1.77073480545636,32.5796310204576,1.56253284832935,0.020748304008839,2.11185266036368,0.009824693,1.302977,0.4526901,0.8502865,177.654298733595,3.17533896763479,5.10131280887085
Gaia DR2 3451205547475041792,88.138673990319,0.810832922143767,32.6199262055175,0.697983280562284,-0.160793278524904,0.912583396319369,-0.1761957,2.372932,0.9400787,1.432854,177.605154459514,3.17137115507867,5.10180110981855
Gaia DR2 3451178948742317056,88.0287998464759,0.154436700161158,32.4780235783026,0.132839390375854,0.46801277845655,0.151721900197282,3.084675,1.22159,0.5089817,0.7126083,177.680581223033,3.01957674732918,5.1030989615065
Gaia DR2 3451204413603693312,88.1763915296694,0.116809978726005,32.5651530123385,0.097912136072322,2.08840769008236,0.127637719916125,16.36199,1.943848,0.6248646,1.318983,177.668574655689,3.17101985760849,5.10698218594707
Gaia DR2 3451194067027862912,88.0397768184408,0.285816816782957,32.6323546626029,0.242909066446479,0.079546042728936,0.300650176512489,0.2645801,1.190519,0.4018879,0.7886314,177.552123725159,3.10588704354216,5.10984152407067
Gaia DR2 3451205787994836608,88.1146692765307,2.0586457763983,32.6319135165333,1.42004498904743,0.630964306450218,2.48363185805534,0.254049,-0.09004974,-1.382441,1.292391,177.584542749937,3.16001885192125,5.11457138013689
Gaia DR2 3451180052549388032,87.9817610080901,0.436410167600158,32.5230583806284,0.386785831004861,0.463198103267822,0.430966447690027,1.074789,1.259113,0.324892,0.9342213,177.621556989751,3.00827342214216,5.11471834902136
Gaia DR2 3451180220051297024,88.085943054383,0.031372336298066,32.4681160811038,0.027909964510024,0.678171368209746,0.027463289910079,24.69374,0.5818481,0.2172508,0.3645973,177.713629435258,3.05608842760051,5.11508496411705
Gaia DR2 3451217504665738368,88.0719627247177,2.26364661033251,32.6381605207724,1.95649382559536,NaN,NaN,NaN,1.848171,0.5199966,1.328175,177.560885851181,3.13218932278144,5.11524058272973
Gaia DR2 3451177613007894272,88.1253195484252,0.196067213902815,32.4783507875782,0.179963212916961,0.190420445673657,0.199306862129482,0.9554134,1.236059,0.4287758,0.8072834,177.721665776316,3.08991000438641,5.11581767169122
Gaia DR2 3451204413603698304,88.177349460853,0.255510197330941,32.5592272034669,0.225590167548627,0.248036881442549,0.265052307024233,0.9358035,1.224358,0.4589767,0.7653809,177.674101525615,3.16871461624752,5.11688561547886
Gaia DR2 3451204722845069440,88.1608705456813,0.237864145512879,32.6000463740524,0.219613700508971,-0.616247123829093,0.279533322931477,-2.204557,0.7433558,0.2829046,0.4604511,177.631807980735,3.17741853473658,5.11805528876812
Gaia DR2 3451205547476636928,88.1465096620006,0.961422187292901,32.6145625926279,0.776397117633511,-0.074671118338056,0.915039151355563,-0.08160429,1.46377,0.4594097,1.00436,177.613135021133,3.17434317366141,5.11832985714295
Gaia DR2 3451177784810226432,88.1655920363818,0.177632233418036,32.512560856565,0.163490245832679,0.103522728715002,0.199106852178297,0.5199355,1.256498,0.4725132,0.7839851,177.709370013895,3.13652930017377,5.12075971695176
Gaia DR2 3451193276753332864,87.9779052056396,0.116031259729411,32.5330828280185,0.101701267391333,0.207330636976636,0.118445653777888,1.750428,1.111677,0.4382095,0.6734676,177.611256792945,3.01056612700673,5.12494789041227
Gaia DR2 3451205852418131328,88.0944317950337,0.311836167817624,32.6370579859067,0.245960205437585,0.165592156969529,0.297619958906199,0.556388,1.092779,0.3663902,0.7263889,177.571448073846,3.14793735498664,5.12541666430084
